"site","relative","name","xmltv_id","lang","site_id","country","hd_flag"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","212#442","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","164#164","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","229#8244","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","163#163","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","161#161","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","85#1975","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","85#1974","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","85#348","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","85#332","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","84#361","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","83#358","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","82#6171","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","81#6172","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","80#6170","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","79#5239","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","78#219","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","77#553","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","76#4328","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","86#6177","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","75#354","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","73#6209","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","72#1977","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","71#6505","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","70#6111","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","70#4063","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","70#4062","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","70#3849","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","65#4317","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","47#6092","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","22#6069","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","17#2076","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","15#2073","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","8#816","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","74#1978","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","87#315","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","88#349","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","89#390","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","160#160","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","159#159","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","158#158","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","157#157","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","156#8389","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","155#155","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","130#130","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","129#129","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","128#128","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","127#127","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","126#126","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","124#124","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","123#123","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","120#120","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","119#119","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","118#6590","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","115#108","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","114#107","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","113#106","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","111#111","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","108#580","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","107#6634","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","104#6633","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","99#8915","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","98#498","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","97#496","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","95#1979","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","92#656","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","91#1311","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","162#162","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","230#230","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","230#8086","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","231#231","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","283#6054","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","283#3098","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","282#8205","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","282#282","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","281#3505","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","280#8262","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","280#280","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","279#8854","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","279#8851","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","279#3692","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","278#8238","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","278#278","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","277#3529","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","284#284","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","277#233","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","276#276","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","275#8033","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","275#317","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","274#4638","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","274#274","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","273#572","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","273#224","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","272#263","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","271#6215","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","271#271","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","270#261","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","269#8233","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","269#269","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","276#8215","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","284#8232","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","285#285","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","285#6212","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","304#301","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","303#3504","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","302#302","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","301#3621","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","301#298","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","300#300","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","299#8274","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","299#299","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","298#297","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","297#8193","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","296#8255","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","296#296","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","295#3501","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","295#295","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","526#8228","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","294#283","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","293#293","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","292#8397","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","292#292","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","291#291","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","290#8398","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","290#290","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","289#6055","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","289#289","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","288#2363","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","287#288","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","287#287","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","286#4230","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","286#286","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","268#268","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","266#8396","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","266#266","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","265#8223","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","246#1363","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","246#203","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","245#2602","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","245#1966","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","245#245","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","244#8268","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","244#244","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","243#243","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","242#8273","","SD"
"directv.com","directv.com\directv.com.channels.xml","channel","","en","242#242","","SD"
